geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
85606,-26.03590040297099,-53.0532262365932,francisco beltrao,PR
85604,-26.065019339626282,-53.05062183740386,francisco beltrao,PR
85620,-26.174121360933817,-53.36077133636067,salgado filho,PR
85650,-25.81772105176314,-53.4801759137043,santa izabel do oeste,PR
85670,-25.78383079515025,-53.30848587190905,salto do lontra,PR
85630,-25.944357363541872,-53.162817020840684,enéas marques,PR
85618,-26.256809744658494,-53.304383772942245,flor da serra do sul,PR
85628,-26.144615313003204,-53.309888191203555,manfrinopolis,PR
85610,-26.157998528366168,-52.970573449318614,renascença,PR
85680,-25.635890270316757,-53.21452722260888,boa esperanca do iguacu,PR
85685,-25.634144739315758,-53.34775315436668,nova prata do iguacu,PR
85635,-25.90017279820019,-53.261478951262845,nova esperança do sudoeste,PR
85603,-26.046146191303727,-53.05672275305744,francisco beltrão,PR
85660,-25.748767627245016,-53.05991416601493,dois vizinhos,PR
85615,-26.149383654193773,-53.029454955294874,marmeleiro,PR
85605,-26.071858420597664,-53.04070456023517,francisco beltrão,PR
85700,-26.253878386157634,-53.63363875038748,barracao,PR
85760,-25.66878918067857,-53.80457435713012,capanema,PR
85780,-25.436927985795897,-53.408164084783515,boa vista da aparecida,PR
85790,-25.48664058474843,-53.601034272079644,capitão leônidas marques,PR
85710,-26.029222632496396,-53.67686714795254,santo antônio do sudoeste,PR
85708,-26.194314433080375,-53.5988818186515,bom jesus do sul,PR
85794,-24.18891085323922,-52.687365716980686,alto alegre do iguacu,PR
85795,-25.405714654907555,-53.56701386489991,santa lucia,PR
85740,-25.827123266605124,-53.74069352913843,perola d'oeste,PR
85730,-26.016877401299926,-53.739256361126486,pranchita,PR
85750,-25.720277269716405,-53.764992601701266,planalto,PR
85770,-25.771368126697404,-53.53352665988766,realeza,PR
85803,-24.982615187449067,-53.46125415930116,cascavel,PR
85805,-24.964935064652714,-53.48467598234749,cascavel,PR
85877,-25.352963845968386,-54.227558763014436,sao miguel do iguacu,PR
85807,-24.945647177421424,-53.48800769741691,cascavel,PR
85818,-24.96786940712258,-53.410529188211704,cascavel,PR
85892,-24.86701439879318,-54.33187041583722,santa helena,PR
85801,-24.958865574594334,-53.462718493733426,cascavel,PR
85896,-24.942648190021544,-54.10399670186118,diamante d'oeste,PR
85869,-25.490610825601998,-54.55762636617249,foz do iguaçu,PR
85835,-24.38457701775148,-53.38824169132893,jesuitas,PR
85862,-25.48824146955842,-54.521233083965356,foz do iguaçu,PR
85855,-25.579394316745056,-54.5687240695183,foz do iguaçu,PR
85884,-25.29382905445856,-54.095636486343224,medianeira,PR
85852,-25.539177819019415,-54.574962730084124,foz do iguaçu,PR
85858,-25.527458595612668,-54.54179268903305,foz do iguaçu,PR
85810,-24.951250475573666,-53.46694211941986,cascavel,PR
85812,-24.949479587661994,-53.44769165748283,cascavel,PR
85814,-24.92066215209562,-53.428424072198354,cascavel,PR
85816,-24.951514384170082,-53.42496199784473,cascavel,PR
85857,-25.53132638357793,-54.55593281304114,foz do iguacu,PR
85864,-25.522751112277312,-54.5845310661939,foz do iguacu,PR
85822,-24.82693999999998,-53.646109999999965,sede alvorada,PR
85856,-25.54081511512147,-54.553345012125604,foz do iguacu,PR
85885,-25.40697360349468,-54.04342262141872,serranópolis do iguaçu,PR
85825,-25.053616283798277,-53.619789564752246,santa tereza do oeste,PR
85890,-25.09409502538406,-54.243225852033,missal,PR
85866,-25.50039719345249,-54.57754400148612,foz do iguaçu,PR
85865,-25.511460925067784,-54.5856808433623,foz do iguacu,PR
85887,-25.19414531061677,-53.90043222463214,matelandia,PR
85854,-25.568563677288658,-54.569382575352456,foz do iguacu,PR
85853,-25.555874537716672,-54.5638450244619,foz do iguacu,PR
85868,-25.488481468717833,-54.576738111462454,foz do iguacu,PR
85863,-25.52301889836158,-54.56791311566282,foz do iguacu,PR
85830,-24.29604466508284,-53.31513813720626,formosa do oeste,PR
85867,-25.47780033998985,-54.58543493802106,foz do iguacu,PR
85875,-25.44220910690533,-54.40226536070983,santa terezinha de itaipu,PR
85870,-25.454437408173774,-54.570433871859976,foz do iguacu,PR
85859,-25.513535459849702,-54.534756393528546,foz do iguacu,PR
85861,-25.499984689773484,-54.55780641092421,foz do iguaçu,PR
85880,-25.148443566560527,-54.3026403905103,itaipulândia,PR
85820,-24.913593795849142,-53.45080696300616,cascavel,PR
85845,-25.06121969884398,-53.87783705275756,vera cruz do oeste,PR
85808,-24.951322591743594,-53.5153396797506,cascavel,PR
85840,-25.146850289928594,-53.849626836552396,ceu azul,PR
85819,-24.978312690850867,-53.446157818433974,cascavel,PR
85815,-24.933990652327306,-53.423760438286656,cascavel,PR
85860,-25.499197209714087,-54.56743268196068,foz do iguaçu,PR
85851,-25.54177455083192,-54.584752657575095,foz do iguaçu,PR
85804,-24.98648075226783,-53.49356617221051,cascavel,PR
85806,-24.960881037295803,-53.50545727272136,cascavel,PR
85826,-25.26698663102543,-53.573023293081974,lindoeste,PR
85817,-24.942198714135685,-53.410037403241105,cascavel,PR
85802,-24.96613120401719,-53.46640853099326,cascavel,PR
85813,-24.937061639621106,-53.451391196429434,cascavel,PR
85811,-24.941282661683818,-53.470125168483904,cascavel,PR
85980,-24.08706487813005,-54.25098348965785,guaíra,PR
85910,-24.74981594503777,-53.72439873175547,toledo,PR
85906,-24.720663782008305,-53.7200906810485,toledo,PR
85900,-24.728099562136844,-53.73934170911325,toledo,PR
85933,-24.77378577772041,-53.905085371515185,ouro verde do oeste,PR
85902,-24.733571917152705,-53.752661658871,toledo,PR
85955,-24.421813482768005,-53.82803611819309,maripá,PR
85950,-24.283850723953314,-53.838069001583094,palotina,PR
85904,-24.711284227637968,-53.747891221932264,toledo,PR
85945,-24.60011633678904,-53.50796737469717,tupãssi,PR
85926,-24.576361627386664,-53.800517720760986,vila nova,PR
85908,-24.73581583046823,-53.70684786224043,toledo,PR
85990,-24.169311198029714,-54.09676168764476,terra roxa,PR
85913,-24.752049967534916,-53.74264627943332,toledo,PR
85940,-24.571740430070225,-53.976630328233,quatro pontes,PR
85948,-24.625504809194315,-54.2271620453261,pato bragado,PR
85935,-24.400604392203896,-53.51592696137979,assis chateaubriand,PR
85929,-24.912358720128363,-53.88915463260667,são pedro do iguaçu,PR
85930,-24.46264331341249,-53.95583424298062,nova santa rosa,PR
85988,-24.703470040297063,-54.24053911770262,entre rios do oeste,PR
85960,-24.554779706474008,-54.058913651473326,marechal candido rondon,PR
85998,-24.449586583255677,-54.16961072758328,mercedes,PR
85911,-24.76047455048225,-53.73388028385943,toledo,PR
85901,-24.73680337328703,-53.7404091877532,toledo,PR
85909,-24.739152183045917,-53.723777386439785,toledo,PR
85907,-24.745102069254717,-53.70866545637285,toledo,PR
85914,-24.74494549107679,-53.74659169205106,toledo,PR
85905,-24.71324559410635,-53.73501272333879,toledo,PR
85903,-24.718159984405748,-53.75893560892212,toledo,PR
86049,-23.370298426929008,-51.15327712381024,londrina,PR
86065,-23.303854700592964,-51.203159112589354,londrina,PR
86055,-23.33753985750498,-51.18933576846804,londrina,PR
86010,-23.318383359487985,-51.15697125979774,londrina,PR
86082,-23.257772482994568,-51.17217174465815,londrina,PR
86037,-23.320737321615322,-51.11276001614815,londrina,PR
86046,-23.347414839781745,-51.14823394219771,londrina,PR
86042,-23.36805920825005,-51.14181653182994,londrina,PR
86062,-23.305817916369847,-51.187057579717106,londrina,PR
86076,-23.286482603055475,-51.17799015520049,londrina,PR
86026,-23.308724474216486,-51.15537523005431,londrina,PR
86020,-23.31255509832868,-51.167312420308804,londrina,PR
86084,-23.263388801162808,-51.15708689468424,londrina,PR
86080,-23.275191254102488,-51.177321499051125,londrina,PR
86041,-23.355592589518693,-51.13880723420943,londrina,PR
86039,-23.321030637777863,-51.141763078834295,londrina,PR
86045,-23.367312824363268,-51.157571675846675,londrina,PR
86030,-23.29475568732119,-51.12926520744465,londrina,PR
86035,-23.31057001794096,-51.13532757393912,londrina,PR
86070,-23.29655722848307,-51.182084297507025,londrina,PR
86047,-23.347956555370434,-51.16795218998008,londrina,PR
86086,-23.257296314112818,-51.138167485551904,londrina,PR
86078,-23.27727556155193,-51.154031340844696,londrina,PR
86050,-23.33163238178455,-51.176353610322984,londrina,PR
86056,-23.327452240818715,-51.222502604912066,londrina,PR
86060,-23.312249940215395,-51.17561518143568,londrina,PR
86088,-23.262925285993962,-51.146171627978326,londrina,PR
86072,-23.28634753833145,-51.205106544216335,londrina,PR
86066,-23.313521321346926,-51.21266906620834,londrina,PR
86079,-23.28746193199212,-51.15530348671166,londrina,PR
86036,-23.317294110354982,-51.12520636307693,londrina,PR
86063,-23.3119239520942,-51.19710712249732,londrina,PR
86081,-23.266347047169475,-51.18497173345838,londrina,PR
86087,-23.27404615698606,-51.14663638436628,londrina,PR
86040,-23.338785655946975,-51.136127115806545,londrina,PR
86083,-23.266420811090526,-51.17056701930114,londrina,PR
86015,-23.32827096997915,-51.16106278194516,londrina,PR
86058,-23.348574271079745,-51.20400521390935,londrina,PR
86061,-23.313510395947965,-51.1794146382905,londrina,PR
86027,-23.301399148995106,-51.14464316153561,londrina,PR
86073,-23.281673339439784,-51.18930837974211,londrina,PR
86085,-23.252543791973405,-51.146346122288115,londrina,PR
86038,-23.32731016678419,-51.12345718589646,londrina,PR
86071,-23.292412804803025,-51.196552482695765,londrina,PR
86031,-23.283897642316045,-51.120370327355566,londrina,PR
86077,-23.277509473724514,-51.166923061310904,londrina,PR
86025,-23.297899141643654,-51.1640404854367,londrina,PR
86130,-22.993306391894112,-51.19589828093137,bela vista do paraíso,PR
86186,-23.296892140933775,-51.23994183415445,cambé,PR
86125,-23.724948513176862,-51.095688221052214,tamarana,PR
86160,-22.752277722425497,-51.37958080011673,porecatu,PR
86165,-22.866534800766335,-51.39048920920589,florestópolis,PR
86192,-23.28645401761635,-51.27429674777706,cambé,PR
86185,-23.28927992598174,-51.24291253185786,cambé,PR
86188,-23.307691548280737,-51.22668998124705,cambé,PR
86183,-23.273636063640726,-51.25545635003407,cambe,PR
86187,-23.305535076667752,-51.21910864225176,cambe,PR
86170,-23.058947215839765,-51.03748208565939,sertanopolis,PR
86191,-23.28580845236248,-51.26436772108976,cambe,PR
86181,-23.279562030718004,-51.28323697848774,cambe,PR
86182,-23.273274563659697,-51.28164233309256,cambe,PR
86140,-22.85308247134517,-51.02627200366313,primeiro de maio,PR
86200,-23.269486607397873,-51.05305751411667,ibipora,PR
86220,-23.37468515365581,-50.84590530283222,assaí,PR
86210,-23.257188577794487,-50.97109753710402,jataizinho,PR
86230,-23.331288184743038,-50.718306735762575,nova américa da colina,PR
86290,-23.071835862937345,-50.9144305867841,rancho alegre,PR
86250,-23.587943383271547,-50.76301197699847,nova santa bárbara,PR
86225,-23.518290494541024,-50.78392717217219,santa cecilia do pavao,PR
86240,-23.465076352823115,-50.76084304276438,são sebastião da amoreira,PR
86280,-23.202285432110283,-50.79375954364009,uraí,PR
86300,-23.181326284289728,-50.649335541192876,cornelio procopio,PR
86350,-23.147320731923884,-50.51931767457977,santa mariana,PR
86330,-23.079269903595492,-50.75015201417222,leópolis,PR
86390,-23.0416721391582,-50.07522262791197,cambara,PR
86320,-23.553600742564267,-50.549811899062306,congonhinhas,PR
86385,-23.11271842909693,-50.175860427059064,barra do jacare,PR
86380,-23.04855736521524,-50.23049478428882,andira,PR
86370,-23.267587738005293,-50.428450186713064,santa amélia,PR
86375,-23.01777962126793,-50.40653549617886,itambaraca,PR
86360,-23.111463626349046,-50.372153209056435,bandeirantes,PR
86310,-23.433676721036047,-50.56175884424778,nova fátima,PR
86400,-23.158310543111003,-49.975898839729886,jacarezinho,PR
86450,-23.56834781908353,-49.913687662106874,quatiguá,PR
86420,-23.42768046695718,-49.71814571116314,carlópolis,PR
86490,-23.40926762410889,-50.357744949039855,ribeirão do pinhal,PR
86480,-23.623814650764025,-50.169558178646284,conselheiro mairinck,PR
86465,-23.51574012407446,-50.04340600387917,guapirama,PR
86460,-23.304617142322208,-50.31082750626155,abatiá,PR
86470,-23.437681866979815,-50.24763272615296,jundiaí do sul,PR
86455,-23.500095961033555,-49.922072286439025,joaquim tavora,PR
86430,-23.2950880193374,-50.0756046976404,santo antonio da platina,PR
86410,-23.196499170106037,-49.75781112986683,ribeirao claro,PR
86600,-23.312217833296238,-51.36379497984262,rolandia,PR
86640,-22.789553942857353,-51.715315886315665,cafeara,PR
86650,-22.693415749199463,-51.78917658182333,santo inácio,PR
86635,-22.75487328866301,-51.65830388719469,lupionopolis,PR
86680,-22.914097105525897,-51.797148878040844,nossa senhora das graças,PR
86690,-22.837498957561294,-51.97323788311084,colorado,PR
86604,-23.317904439862094,-51.39094471603101,rolandia,PR
86605,-23.323128545164156,-51.37047854851286,rolandia,PR
86670,-22.61765198223324,-51.96734042787133,itaguajé,PR
86620,-22.96902837325792,-51.64818265462176,guaraci,PR
86610,-23.113770222108027,-51.53375148579582,jaguapita,PR
86602,-23.30294418021737,-51.391030151665674,rolandia,PR
86630,-22.82254038689536,-51.59554013883218,centenário do sul,PR
86601,-23.301260525768885,-51.363238837822735,rolândia,PR
86695,-22.897388387199392,-51.88850965356307,alto alegre,PR
86706,-23.42805444120219,-51.42415470935767,arapongas,PR
86700,-23.409653195121972,-51.43582172749346,arapongas,PR
86704,-23.39208668432437,-51.41738816170851,arapongas,PR
86720,-23.321908059965857,-51.55541014477443,sabaudia,PR
86708,-23.414985992616963,-51.44406637598827,arapongas,PR
86716,-23.393705484781922,-51.424410974802846,arapongas,PR
86760,-23.14861372720253,-51.77425543867457,munhoz de melo,PR
86702,-23.390409473926578,-51.44664465109854,arapongas,PR
86750,-23.203188303629375,-51.831959688344426,iguaracu,PR
86710,-23.421961460006134,-51.429772210037726,arapongas,PR
86770,-23.039509765797042,-51.81029733193093,santa fé,PR
86790,-23.009590766347593,-51.95179581401894,lobato,PR
86755,-23.193794357728603,-51.916123753886986,ângulo,PR
86730,-23.23658922786689,-51.66793149607404,astorga,PR
86709,-23.411428997059982,-51.45710158554692,arapongas,PR
86707,-23.424768670302193,-51.43381503676828,arapongas,PR
86705,-23.408492848742377,-51.4235558228699,arapongas,PR
86703,-23.393159702253453,-51.42015058543179,arapongas,PR
86780,-23.087348121270896,-51.954439183354054,florida,PR
86701,-23.407454271334277,-51.43799076952894,arapongas,PR
86800,-23.554566729736624,-51.465841909757295,apucarana,PR
86804,-23.540817784907063,-51.451525608310824,apucarana,PR
86850,-24.25486845116198,-51.25149885575618,rosário do ivaí,PR
86808,-23.55463665678216,-51.450245323557986,apucarana,PR
86802,-23.568850766896936,-51.468747867932784,apucarana,PR
86806,-23.526876431530575,-51.43377540237289,apucarana,PR
86845,-24.151599217474473,-51.49480955195668,grandes rios,PR
86825,-23.74821644060675,-51.303434672313415,marilandia do sul,PR
86810,-23.570099588215797,-51.454695700071596,apucarana,PR
86890,-23.605500045382804,-51.577530887193845,cambira,PR
86812,-23.55442993487446,-51.427765092565316,apucarana,PR
86819,-23.612034548654297,-51.40843287104166,vila reis,PR
86840,-23.998413244504516,-51.32342295763115,faxinal,PR
86870,-24.246736224785955,-51.67065638356257,ivaiporã,PR
86818,-23.560255853381136,-51.529922985201765,pirapo,PR
86860,-24.179838680656058,-51.68965450873854,jardim alegre,PR
86895,-23.764646287133385,-51.50670842013357,novo itacolomi,PR
86811,-23.561765557407575,-51.443072014112694,apucarana,PR
86828,-23.900114238638647,-51.227737027791605,mauá da serra,PR
86813,-23.571283035671073,-51.44274539266647,apucarana,PR
86820,-23.665348934560328,-51.35651633958197,califórnia,PR
86805,-23.539908741838342,-51.44211759978019,apucarana,PR
86803,-23.53168263502617,-51.45604353280076,apucarana,PR
86801,-23.557124403330178,-51.486513565009716,apucarana,PR
86809,-23.56358967331029,-51.454647147806256,apucarana,PR
86807,-23.54663604400933,-51.437662222638515,apucarana,PR
86938,-24.194417006485597,-51.92476732459786,godoy moreira,PR
86900,-23.60264017247792,-51.64462895045746,jandaia do sul,PR
86920,-23.829551758004246,-51.67314665962047,kaloré,PR
86970,-24.100902984411995,-52.11706917509925,corumbatai do sul,PR
86945,-23.894341123343022,-51.81208992261529,sao pedro do ivai,PR
86950,-23.915806160864864,-51.979297747094726,fênix,PR
86935,-24.078303839543114,-51.74316972587674,lunardelli,PR
86940,-23.709454281178964,-51.76772945296019,bom sucesso,PR
86930,-23.993092192165513,-51.81904769042116,sao joao do ivai,PR
86960,-24.027819610890564,-52.00956168788661,barbosa ferraz,PR
86925,-23.940207103465113,-51.58528009970745,borrazopolis,PR
86975,-23.522031464520428,-51.67810687798833,mandaguari,PR
86990,-23.484246498433578,-51.799107514180115,marialva,PR
87005,-23.442617939294006,-51.92798659741288,maringa,PR
87013,-23.422727999178157,-51.938295499434744,maringa,PR
87015,-23.428544905023877,-51.958740401799226,maringa,PR
87023,-23.390316703257678,-51.93553063295528,maringa,PR
87047,-23.414366953259524,-51.88600298935461,maringa,PR
87025,-23.38234886127758,-51.92804983009309,maringa,PR
87024,-23.370014783711834,-51.94435091370053,maringá,PR
87045,-23.42464825665365,-51.89575538787651,maringa,PR
87043,-23.40120815366754,-51.89424941349051,maringa,PR
87033,-23.400653143274816,-51.91884138909236,maringa,PR
87035,-23.387886741258367,-51.908937216499915,maringa,PR
